Painting,HueSD_z,SaturationSD_z,Brightness_z,BrightnessSD_z,ColourComponent_z,Entropy_z,StraightEdgeDensity_z,NonStraightEdgeDensity_z,Horizontal_Symmetry_z,Vertical_Symmetry_z
134.jpg,-0.7211072828022475,0.867286355208808,0.43543732201195673,0.15958100826871166,-0.8777280658846781,0.8845545284993773,0.021044321325330018,0.48567076819998334,0.34275890418413785,0.7561320734503971
135.jpg,-0.9784312989402082,0.9457285130567428,-1.2960880459017554,0.12240668584353195,0.348050679094477,0.1882576111193316,1.5970349162645665,-0.44020140742248376,-1.4591415956299918,-2.8279340648258806
136.jpg,0.16650390569047954,0.36643733230354714,-1.0946330451787454,-0.16843536626135144,1.188829218762679,0.08301884588188671,0.1509544018993962,-0.6655659227880832,-0.7340160916671046,-0.07337939475029175
137.jpg,1.8675761848731458,0.923587532230569,0.878439648714251,-0.7311778335285812,1.18438804711854,0.1776464747142677,4.275087628368632,-1.3507637099515963,0.012935932481955409,-0.11793451310546248
138.jpg,0.368127189602457,0.06399776689837458,0.100409653531701,0.2630457357467777,0.3679768292183475,1.1504217271244028,-0.15848804541558165,0.9461960770165851,0.09539167540750136,-0.034066055025140596
139.jpg,-1.0363636815480397,0.09012074004500419,-1.4420138197090593,-0.3471611935119201,-1.21788800746467,-0.27160261524717083,2.1601179947565523,-0.6957952525267829,-1.683469719765667,-1.3366480445851483
140.jpg,0.2848826626322971,2.1835487208838775,-0.0477679521380414,1.0071964788091834,0.03423379260401989,0.9900200114175127,0.4955082118363888,-0.329962800679336,-1.756224787052913,-2.2788577533312697
141.jpg,-0.5696382120817363,1.3339759337411512,-0.007710915666187235,-0.48360754342472484,-0.49574343852882163,0.4344611436668576,-0.16039210987257155,-0.3284123060453175,0.5610241060458764,0.16250064360061517
142.jpg,-0.3442975163250825,-0.20339663286495718,-0.08417927623927318,-0.2184500156870008,0.8774301351574327,0.7185082655014315,-0.1909497220381379,-0.605138264440098,0.9526888849422179,0.07732174086278694
143.jpg,0.07367734372083079,1.725837380375941,-0.250336670353468,0.7020007637705502,-0.14462752204784002,0.5273773326944788,0.28927509524568634,-0.1924366010025406,-0.6564106865607092,-1.315680930065067
144.jpg,0.23333888571687245,1.8902357428335057,0.116825072997064,0.3789488459269806,-0.40308536982948856,1.2309896343108342,1.0094204020404232,-0.46343096280108514,-0.7885823921325399,0.24112732305091747
145.jpg,0.5042087181444248,1.9623535335435243,-0.3260304585730086,-0.9565431743843525,2.956260815608101,0.18320570338393438,0.8160753109072124,-0.44395268166971513,-0.6139702306431483,-0.5870737004922665
146.jpg,0.9087433043159971,0.8364096759345013,0.3009910795657454,0.03902785664829192,1.0909919852733154,1.0838947233111043,0.9813287944910988,-0.8408009031914306,-0.5218138120793039,-0.2896027632386224
147.jpg,-0.6299290029858652,0.19558917640338383,-0.19389600375366803,0.36215209518079955,-1.215187482953632,0.7306798529261264,0.5056249866660034,0.06241749235010866,-0.4757356027973811,-1.6118414226612063
148.jpg,0.13990435215491184,1.0429462007928425,-0.8955830030531985,0.14328431041630668,-0.4128325710095022,0.557730843390597,1.2075259637211235,-0.0017104907010034188,-1.2081366134889922,-1.6786741001939631
149.jpg,-0.40628826040863886,-0.14719448087067968,1.7920733208234745,-1.7410708873202827,1.7135576288372851,-0.17945753997345856,-1.4108690238189527,1.2300576194000286,1.5989963993439211,1.4192170701479456
150.jpg,-1.0529789369310871,0.869489114250614,-0.14040244974025096,1.2495697313133167,-0.5477324764908765,0.48091062285452174,-0.0008453907667019713,-0.7259237050051578,-1.5646364431964979,0.7010933978351858
151.jpg,-1.0921468318650365,0.12058204007197293,-1.7707946252401148,-1.073943975860804,-1.1853616279693728,-1.1036097952824573,0.4193634478110161,0.05816174076732501,-1.356071916973059,-2.6051584730500243
152.jpg,-1.208213853859532,1.8898050815535368,0.8272674027662351,-0.2146042427902751,-0.03509248210495016,-0.2958615996122607,-0.49595447684134536,0.2968018285059459,0.27485417471604084,1.3969395109703595
153.jpg,-1.293585728519022,1.5448816614499303,-0.6674551458205942,-0.3470668553742254,-1.058096320063883,0.5920537093194164,-0.8447137369066005,0.45892156460188915,-0.3180996236750143,0.1939513153807355
154.jpg,-1.1226589945427796,2.1344665662195434,1.5649898125508326,-0.6724154054341228,-0.6880569993517519,0.9452670774787392,-0.12456194324047581,-0.20901593941954316,0.7319985141709048,0.6434338329049633
155.jpg,-0.1546140028232547,0.43310899978437334,-1.1893015369474806,-0.5195864680014727,0.2516001862392824,0.03448649998351348,0.8404083693423321,0.4231510225588491,-1.493093960364039,-1.8660676862171832
156.jpg,-0.051105922431169966,0.5043499240080781,0.15819849406065495,0.8400809183116785,0.06251445104033133,0.8368453797295147,-0.41663739348148615,-0.8171768451321053,0.6192281598756736,-0.24373720022594675
157.jpg,-0.06972030638564487,2.0212237266779844,-0.30860341678605857,0.07985042166206568,-0.33154272884265584,0.6584667688973803,-0.15059831555314612,0.18265300870253315,-1.3293950589677357,-0.6316288188474373
158.jpg,-0.0859750434268193,-0.5580372080928063,-0.4931415047009841,-0.6315660667136571,0.7475207651620412,0.3376179771807145,2.0864370876552334,-1.1135397140756094,0.13298179350591174,-0.6185243722723869
159.jpg,1.1772508846885543,2.3614990090858092,-0.3929159503360029,-0.5335414152755859,2.0644877826552386,0.42919022027042947,2.9144141045158265,-0.34210956137181203,-0.8431486925979739,-0.9657922065112228
160.jpg,0.9004956335705502,0.554218533836033,0.328821085889196,2.397246161619577,0.8850745395919867,-0.7772817804610417,-1.051480986690886,-0.6438807106701683,-1.604651730204483,-0.032755610367635704
161.jpg,0.37706578577139666,-0.7415298242731211,0.37302828845104685,1.9993989880275016,0.6345996247893123,0.40546007279658713,-0.492418500365292,0.2927317524728024,-1.0905159213746105,1.1033999076892316
162.jpg,1.0179630912872855,1.1060045417074538,-0.21947093471044815,1.5514034844232798,1.5639051128641626,1.0081178476846884,0.603071962940709,-1.9180288751721488,-0.7134021559357191,-0.8412999640482434
163.jpg,0.8630649946515158,0.8032371028002192,0.11946820112474417,1.1284848579157765,1.8264021794819176,1.306759923160724,0.6951501942468407,-1.4004618717127486,-0.5497032545394146,0.15725886497059413
164.jpg,-1.2765502726410018,1.623806222013339,0.9813143257548902,0.6346693231856341,-2.6541597761732647,-0.16256874023335277,-1.0996051105276285,-0.1511597674041423,-0.5339396566271782,0.9658032186512033
165.jpg,0.26492190974915797,0.504075456120728,-0.37316260044244054,1.1589900440145138,-0.23820188058485636,1.0394020128275614,0.21991106180479553,-0.46996403426323485,-1.4142759708028563,-0.6565272673400331
166.jpg,-0.3326106871931863,0.7515227956673824,1.1874080916368097,-1.4165750226280784,-0.6943296964609819,-0.08147433429195224,0.8895123264594675,1.9535666638444535,1.1030493573358595,0.6814367279726095
167.jpg,0.362395560247362,0.5463586123608873,1.4105443898352397,-0.10923381837102672,0.10583876985539802,1.0741272946875389,0.8255508661434096,0.42544884896205676,0.8811464021097591,0.5346669263320455
168.jpg,1.1189172155900828,-0.30189935828908077,-0.0679233679341712,0.7329452818377484,0.23624455665730157,0.7189571205039447,0.46403091220189585,0.7477181786754136,-0.19320342483190878,0.9972538904313236
169.jpg,-0.335992521963399,1.088088482530388,0.3826601774839243,-1.0500971537430228,0.33727053700664755,0.06156405965593073,-0.45993853152997977,-0.4871692297673233,0.8374933617374108,0.7902036345455272
170.jpg,-0.6642698674096906,-0.8022864814268066,0.16650683614859824,-0.7193658924546549,1.636234097405105,0.4012090455088141,-0.48606449679450714,1.2204561465983361,0.5682996127746002,-0.31843254570373436
171.jpg,0.9949977186224369,-0.8606897817075546,-1.9844391364071534,-0.8913228660491173,0.27983837622009433,-1.7933615097814035,-0.9618490571698901,-0.9528203167314904,-0.051331043621778316,-1.6459129837563364
172.jpg,-0.2826552876789452,-0.6907267832219437,-1.652012836849287,-0.6174289970648269,0.7919640322248181,-1.2958733368355517,-0.67025168309979,-1.1075504650874037,-0.22473062065638266,0.03407706716512111
173.jpg,0.42034564434357863,1.533946534857831,-1.7331249691178343,0.4340711766903405,-2.5403279238164536,-2.7096112495739755,-0.890415816667337,-1.0061445043711446,0.11721819559367413,0.5988787145497925
174.jpg,-0.798918389402102,0.476104868700094,1.659444095840745,-0.03500005517273168,-0.9357070455413448,0.4985980143950181,-0.36732626608674496,0.7848923174339778,0.6046771464182233,0.8321378635856882
175.jpg,0.19532511505869307,0.6534292482774948,0.5103431188716542,-0.4902787472203376,0.04613482106460541,0.10205141089344255,-1.0094433881779505,0.2209996166473919,0.614377822056523,0.5477713729070959
176.jpg,-0.9249344211477742,-0.5568878676848428,0.8508685887280925,2.387808706914701,-0.5756553940762651,-1.1706748306638608,-0.8822365148255429,-0.6755530172950989,-0.9680448914410794,1.4428050739830367
177.jpg,-0.027673536129373632,-0.7495980884095512,1.1620394517878712,1.403423321663204,-0.6562802471588268,0.09852927591320094,-0.9049800945052056,-0.3966690945283688,-0.10953509745157554,0.6722636153700738
178.jpg,1.743594880608361,1.1408245934519787,-0.07203000950538821,0.17943423053652227,-0.7294164053676896,0.6458862970008435,1.7441263335108044,0.16417651500424185,-1.0371622053639638,-0.6421123761074778
179.jpg,-0.15198154147956758,1.1152069837754754,-0.1963118162636104,0.280085468104051,-1.5294712237616717,0.611564517463737,1.8122861492736348,1.4905681192871563,-0.3217373770393762,0.293545109351119
180.jpg,0.9485296478991033,0.527949558137748,-0.4621521975761297,1.4909546495682715,0.5048661403175946,0.7841294871986391,2.5556760666057223,-0.8314323203496485,-1.6955955643135414,-3.0467783226292213
181.jpg,1.3408286186097758,-1.2742409376047736,0.746672919157692,-0.14024580536621345,0.4907649574410176,0.8781944124708477,-0.6177042539330795,-0.004607160408515732,1.4219590689449548,1.1676116959069787
182.jpg,-0.42810049657387095,-0.8139718183027113,0.534055041967749,0.018574626672496077,0.10362962626947696,0.5738433850740606,-0.5892587999052787,-0.2368568570750899,1.2825118566444005,0.6303293863299129
183.jpg,-0.11163072401827578,0.7406402563523264,1.763722263214937,0.1475287134777431,0.048426595814434766,0.6940702363936841,-0.20061203335097855,0.24457111494878866,1.00361743204329,0.6735740600275787
184.jpg,1.4574626619302946,-0.2358902835559095,0.37329063092022036,2.0364678659335316,0.48139089263661,0.9098827788564325,-0.7993053470520108,-0.4173042986070911,-0.18956567146754688,-0.8675088571983441
185.jpg,-1.402776349505808,1.2233078957137504,1.2339597631676293,2.386850472906641,-0.060112693867001014,0.019608050762481514,-0.4776036118828571,-0.9535010351172944,-0.2126047761085083,-0.6172139276148819
186.jpg,-0.9970881502839205,-0.4234236824494896,0.6493595377532486,0.6123692675715358,-0.4552850646841511,0.458172529224302,-0.7243638784025143,0.314510067975678,0.5573863526815132,0.07994263017779672
187.jpg,-0.3256071488381861,-0.5887351351462244,1.097816532282632,1.237515454786741,-0.3531415795442418,0.9851643301249094,0.14440129273169708,-1.0888984019519914,0.6010393930538614,0.005247284700010555
188.jpg,2.183952952942322,1.156827594721123,0.2807642265544936,1.1929993006794586,0.49133109809331627,1.4275489628428906,0.7639582833775378,0.20778785649135298,-0.7582677807628534,0.4940431419493895
189.jpg,-1.2413825149484936,-0.39086144897449926,1.6054224876259322,-0.41079488375592765,-1.0174467692403317,0.9619101801806983,0.4400230448284734,-1.2403319648375117,1.50926514968965,1.0902954611141813
190.jpg,1.5687437786653238,-1.0382858596101932,-0.9929653990716466,-0.5324545027939683,1.52807188116919,-0.05933452341727536,-0.5199630617165485,-0.3579173849735345,-0.16895173573616007,-0.7390852807628515
191.jpg,-0.9416364993738111,-0.046357034309635045,1.2805271252628927,1.6702740458351233,-0.3608529141673512,0.705855781445847,-0.9940361492886058,-0.3554970877452599,-0.058606550350503474,-0.15069562954308915
192.jpg,-1.3149385784062702,0.32107957901690815,2.216741555827479,-0.4386300803956593,-0.7823530486188289,-1.140038227495305,1.2210570251044879,-1.7781903979084561,0.8435562840113487,1.366799283847744
193.jpg,-0.7079069905580399,-0.35092473267476293,0.29124699876631377,-0.5006834594625391,0.07188908890263253,0.6458563910760389,0.4587004034639091,0.09181603813204361,0.9878538341310538,0.4560402468817432
194.jpg,3.4434970993560823,-0.5505629173409601,0.1809036351664355,0.8317048787211035,0.4487533534254764,0.7874812323162576,-0.011518893775583511,-0.32402884161503664,0.35003441091286164,-1.2855407029424515
195.jpg,0.24404312771115005,0.43061709082464694,1.3470468793836425,-0.6968730544677092,0.030264293559044936,0.2461257543651164,-0.9233996803136398,1.8404316645149918,0.935712702575193,0.9985643350888285
196.jpg,0.7003163931849823,-1.0361385144406856,-0.14652291919406826,0.42924711722008946,0.4843263019548787,0.7381510061090696,-0.8862996925936052,0.8402166247403033,0.5828506262320505,0.4376940216766732
197.jpg,-1.2044603046272375,0.7872335696993759,0.039766117613708636,0.7572866969902939,-0.9337115714566273,0.9674287998072413,0.5115009891235446,0.8556756271497443,-0.8152592501378633,-1.226570693354724
198.jpg,1.3712500099436855,-0.2271935925854974,-0.37371579380248615,1.255977318130459,-0.2419589359859613,-0.020446969303079418,0.07488328164210936,0.590200166787048,-0.5666794369064395,-1.1073202295217657
199.jpg,-0.1796898976527442,-0.248794688754155,0.03646767793959498,0.7535949569561694,-0.647032072631534,0.8135884749007897,-0.24119959514073347,1.6658735103412776,0.03961279048727874,0.2856824414060882
200.jpg,-0.444243751863005,-0.7957963810154314,1.2534500738303653,0.49730064890296855,-0.3625164498734243,0.8042148112041582,-0.7462919642588964,-0.04388282872289829,1.4292345756736802,0.4481775789367124
201.jpg,-1.1971018945225838,-0.5835474428876823,0.49873063405196516,0.9056640951091051,-1.350957087584701,0.5019344334802573,-0.1101459446552556,-0.5009622165527979,0.7914151524554893,-0.2502894235134712
202.jpg,-1.1525236250062534,0.09532006492225152,2.518444357133296,-0.6786178965186885,-0.7534907256081301,-0.4272172772057318,-0.6854511180518377,0.12774060385160094,1.193993191444918,0.9409047701586074
203.jpg,0.7950893644735537,-0.14451217740495073,-0.4422331819507024,1.0171792326323497,-0.05235700402230864,0.20809121496734384,-1.1895082691397543,0.4475402963202057,0.3742861000086104,0.5438400389345812
204.jpg,-1.4350463434451257,-0.4289632670987628,0.3274973196189242,-0.10295007383595103,-1.6504333759902674,0.22611309900813076,-0.7950549333389101,1.5121584454879549,0.7429117742639919,0.4481775789367124
205.jpg,-1.2475704007882409,-0.4126718915906192,1.476467408752468,0.050945033914381696,-1.936045754518228,0.20007655995341292,-0.7952064808308251,-0.23205199209397123,0.8011158280937878,1.094226795086696
206.jpg,-0.30059955264919574,0.9116252706464657,0.5668125244841854,2.028009910964353,-0.027458550844021896,-0.48939640683186253,0.43508084356798626,-1.5628731454046239,-0.9910839960820409,0.41672690715659205
207.jpg,0.10700638172166135,0.7358732529651542,0.5957582238775918,0.9404931547667641,0.17887265885508455,0.37482077355723104,-0.5351173177073755,0.2602985537572975,-0.09740925290370117,0.6486756115349843
208.jpg,-0.2504863290925847,0.3192479368923593,0.5518326986497992,1.9543781532598399,0.45901672028450413,0.28224260909664356,-0.8762840702333698,-0.27366666866509043,-0.09983442181327577,0.028835288535101537
209.jpg,-1.2619792412018276,-0.4918381104546267,-0.8751632126446905,-0.7914020504711823,-1.1368132660922097,-0.45839500070420547,1.523963749272788,0.06921396591686628,-0.20775443828935775,-0.9448250919911416
210.jpg,-1.0864819456596684,-0.16193586878044033,0.6000561388678088,0.326659008542988,0.7001491452320859,0.7736559652056615,-0.9228695549065071,0.5925297352518044,0.49675712994214133,0.8033080811205776
211.jpg,0.4036590502676778,-0.9306256085200045,-0.11290364707813445,-0.41477247496922487,0.9684909158056719,0.5877349131985941,-0.7448069200656585,0.19555729214301057,0.736848851990054,0.5150102564694692
212.jpg,-0.016920659575103122,-1.2433834205367271,0.020732328945442434,0.31659184990315226,-0.3449047116377308,0.5098534858807195,-0.3959806818450571,1.2505721355723403,0.8120290881868748,-0.06682717146276729
213.jpg,-1.3296383266712313,0.5210579311363829,-0.3535903221488126,1.5042905563558249,-1.0837783271937034,0.27938213488372965,-0.4852109773592208,-0.4194601729077788,-1.5403847541007492,-1.2291915826697353
214.jpg,-0.06184992638281796,1.071935378024435,-1.1906280929749384,-0.8931190966772627,-0.2025127256458098,-0.44441791287230586,-0.3409584629834963,-0.3946938277548504,0.13055662459633716,0.7482694055053664
215.jpg,0.5100250844425528,-1.475747646202305,0.5637490299869101,-2.4893098563108174,0.6716821362077848,-2.624987866176325,-0.83822983116182,0.9038310376721953,1.8293874457535342,1.4179066254904409
216.jpg,1.0411618604774648,0.9974077394331528,-0.07765579962328437,0.44199535880068763,0.3365885183717521,1.144719396568427,0.6087909673912132,0.7470069889768844,-0.23685646520425704,-0.6316288188474373
217.jpg,-0.008527004023244742,-0.30283847216664495,0.22189783294694596,0.47627047177846193,1.3181303499754204,1.2689573869963064,-0.4882119433985788,1.0405260224098323,0.3512469953676503,0.32630622578874424
218.jpg,0.042804560785126726,-1.1612315743102286,1.294050712591992,-0.2299953528015835,0.5043283444062016,0.14801440236338909,0.04866372612636957,0.3195388539543041,1.234008478452903,0.6552278348225088
219.jpg,0.01861263994343803,2.329850721596928,1.3262707990129043,-0.10421815826574457,0.9593554079742893,1.0496684270650176,1.0245021398792846,1.1783798604686582,0.5052452211256538,0.39969112660902695
220.jpg,0.9332640304272085,0.18889544265946637,-0.6984292858909562,-0.8408354832510168,0.13492287978642487,0.1481998875034186,1.6502834634533514,0.28551666436907863,-0.19320342483190878,0.252921324968463
221.jpg,-0.9134965844528027,1.1637944346406985,-0.6671548171839696,0.09378227684950681,-1.0484463089619986,0.1431853264482226,-0.7213006721718782,0.8644595224039353,-0.6794497912016707,-0.8268850728156881
222.jpg,-1.0521789318087835,0.5091845944968216,0.6331797969586634,0.9693276011144264,-0.6831647716771008,0.7179146545991907,0.19097776767696367,0.10312710480751333,-0.1252986953638118,0.1834677581206949
223.jpg,-0.812252266896165,1.356462406410503,-0.2772880169512492,0.012392499496951691,-0.27173622836839517,0.514223697042551,-0.22200952302336752,0.1783853899534262,-0.5909311260021869,0.49142225263437966
224.jpg,-0.22327424341144936,1.0146262817013505,0.5868204675682936,-0.049125751844748114,0.5065884104031039,0.6595882109571133,2.7118680619294464,-0.7702421607446763,0.364585424370312,-0.31843254570373436
225.jpg,-1.3840459752804861,1.7526759720709157,0.2956896760783098,1.4660276807060033,-0.8159846770344561,0.771423313078595,1.0599464004554768,0.06502258362208552,-1.1741842487549436,-1.4506567297880855
226.jpg,0.6114905498678633,0.4526770029985561,0.13628763622767612,0.6555737815145092,0.7604045162778635,1.1243709374529416,1.6783425411304131,0.3373582778926414,-0.040417783528691256,-0.9828279870587878
227.jpg,-1.503949674391558,-1.2028340366325838,-1.4811092533718522,0.2894132646054335,-0.5726089480333589,-0.36685593049465226,-0.5080992189583319,-0.16861449075602677,0.26030316125859193,-0.11793451310546248
228.jpg,1.6062085627466332,1.2764212309122747,1.814553497922828,0.5837125507958101,1.7178056813228428,-0.08051695612253677,1.248901683972451,-1.0708694685761455,0.6010393930538614,1.1361610241268567
229.jpg,-1.386470224244189,-0.6862964696631264,-0.4019459928722679,-0.7836626505018217,-2.7872747076825397,-0.2597937453020248,0.538181142849778,1.4611837807898476,0.9830034963119032,0.1376021951080193
230.jpg,-0.42911620410574314,1.1158603148479695,1.178781494403914,0.7832057179573761,-0.19452581369881988,1.2685274826158923,1.7391278622393094,-0.43927406766347615,0.1426824691442115,0.2778197734610574
231.jpg,-1.4010154336154756,0.25554894143536144,-0.34629815537284414,-0.4878423802516777,-1.3886988493992125,0.21777179811699732,0.2630252127168825,1.6569999822311665,-0.9692574758958667,-0.6591481566550429
232.jpg,0.14340451453356215,1.7811737352618229,1.1344512695164195,0.50326157595234,0.24980827745573955,0.39295560430374554,0.7002309297653555,-1.466720412150628,0.24575214780114293,1.0837432378266554
233.jpg,-0.10678065476212,0.001066796380142716,0.10475679579463061,0.41050343367588704,0.8550198115021731,1.1061621156486883,1.99217415483851,0.863851406196168,0.6410546800618464,-0.7521897273379005
234.jpg,1.32236932454531,0.2614167896429261,1.16787355913938,1.1573478748817778,0.7221269547937249,0.6866974631874233,-0.39420980570502984,-0.2597399854799514,0.11964336450325008,1.285551715082432
235.jpg,0.7753583177173897,-0.28386393023073103,-0.08875024376987975,-0.5635407746070665,0.7549850239821653,-0.15302625541195286,-1.2513243164742682,0.9695321357030575,0.895697415567208,1.3825246197378043
236.jpg,0.7157915797882781,-1.1658839382339217,-1.1726409343428046,-1.0154865259897905,1.31104925604404,-0.6414734210570949,0.23239592604086826,-0.9290136626526596,-0.23564388074946838,-0.2122865284458264
237.jpg,-0.2363362584476214,0.4980123437120967,-0.9337761358115827,0.434301085681678,-0.596460904240923,0.4537866728660868,0.7379294751941105,-0.22806239040774248,-0.6006318016404866,-1.4834178462257122
238.jpg,0.6331341771894247,-0.015025932298161048,0.004724208928134507,-0.3927352192587887,0.2751699790118447,0.7386379399710583,-0.1850834667660748,0.6918576038559225,0.9138861823890203,0.024903954562585404
